1.013032, 0.025087, 0.001197, 0.000175
1.172088, 0.023453, 0.001442, 0.000144
1.164288, 0.034395, 0.001514, 0.000147
1.07469, 0.021192, 0.000992, 0.000199
1.007802, 0.022656, 0.000998, 0.000153
