0.261595,0.006419, 0.000547,0.000167
0.189931,0.00543,0.000819,0.000191
0.297955,0.010382,0.000954,0.000147
0.339302,0.012598, 0.000559,0.000147
0.199061,0.012415,0.000602,0.000149
0.181508,0.012185,0.001177,0.000159
0.225037,0.001956,0.000408,0.00016
